pH,TDS_mg_L,Turbidity_NTU,Hardness_mg_L,Nitrates_mg_L,Fluoride_mg_L,Iron_mg_L,Total_Coliform_MPN,Ecoli_MPN,Lead_ppb,Arsenic_ppb,potable_label
8.77,2018,5.3,171,40.32,1.5,0.98,38,6,17.1,0.7,0
8.94,2282,6.7,220,31.58,0.56,2.45,36,10,11.3,31.2,0
5.09,1045,12.1,395,43.72,0.29,3.6,26,9,0,11,0
9.42,1082,14,773,68.46,2.46,4.29,,13,15.5,29.1,0
6.63,1461,0,569,29.47,1.98,5.02,28,9,22.2,12.4,0
7.85,2753,0,371,31.04,3.41,0.85,29,6,0.9,35.6,0
4.84,1533,5,561,52.08,0.46,2.24,36,6,30,23.6,0
10.64,206,5.6,544,46.4,0,4.09,31,18,3.4,0,0
7.47,148,0.6,80,6.88,0.44,0.05,0,,2,1.2,1
8.32,2725,2.3,285,42.05,4.75,4.5,24,15,9.7,11.8,0
8.34,1930,4.7,593,43.06,1.43,0.97,0,0,9.7,9.5,1
6.46,2108,8.3,431,46.93,2.14,1.62,32,9,8.7,0.2,0
13.04,2130,6.3,473,71.49,2.89,0.17,26,10,24.5,35.9,0
1.56,840,11,388,25.57,2.66,0.71,32,8,11,8.6,0
5.74,2034,2.4,530,37.4,1.89,0.3,30,9,25.2,11.7,0
11.13,1819,1.7,468,27.63,1.21,3.32,28,14,0.1,7,0
10.68,1065,0,415,64.15,0.25,1.71,36,7,24.6,42.5,0
6.3,906,8.2,406,45.9,1.17,1.23,38,12,9.6,29.6,0
2.85,2170,7.6,150,35.74,1.15,1.56,26,16,26,0,0
9.37,334,5.4,283,57.46,2.55,1.91,33,13,19.4,33.6,0
5.99,2074,1.9,464,75.41,1.59,5.31,31,17,3.7,8.2,0
6.67,1813,3,373,61.62,0.49,2.8,46,7,8.9,0,0
2.57,1410,2.2,276,37.31,2.97,1.17,31,8,18,2.9,0
5.83,2112,4.4,338,48.63,1.05,2.94,41,6,8.2,11.2,0
8.38,1939,5,572,43.68,1.47,0.97,0,0,9.5,9.6,1
8.41,1934,4.9,596,44.15,1.46,0.94,0,0,9.6,9.5,1
9.75,1455,1,337,35.37,3.84,1.51,23,10,18,8.8,0
8.37,1940,4.8,589,42.94,1.44,0.97,0,0,9.5,9.5,1
12.36,737,7.2,554,42.39,1.73,0.44,32,5,17.4,19.6,0
7.15,273,0.7,20,17.98,0.44,0.17,0,0,2.9,0.8,1
8.85,1264,5.3,316,37.23,3.66,2.26,29,12,36,7.1,0
9.08,2110,8.1,382,39.8,2.03,2.83,28,6,19,9.5,0
8.38,1965,4.9,576,43.71,1.43,0.94,0,0,9.4,9.3,1
4.61,2162,6.9,443,81.87,2.82,3.63,27,,17.9,0,0
9.76,1041,3.9,451,37.09,1.33,0.59,27,9,13.9,22.1,0
8.4,1935,4.6,573,43.7,1.46,0.96,0,0,9.4,9.5,1
6.25,1403,8.9,424,29.41,0.93,0.86,29,,30.8,9.1,0
6.29,1249,8.5,583,74.21,3.4,2.29,30,13,13.8,27.5,0
4.5,1159,4.4,0,30.7,2.13,0,46,9,8.6,0,0
13.84,1479,8,188,23.4,4.25,4.69,28,9,21.2,21.1,0
7.94,538,4.1,392,49.76,1.93,1.09,22,7,21.1,18.5,0
9.99,1467,2.2,499,23.82,3.5,1.71,24,12,9,19.6,0
6.04,871,4.7,275,42.11,0.71,4.35,20,10,8.2,14.8,0
7.27,111,0.6,89,11.11,0.17,0.05,0,,1,2.4,1
6.85,781,1.6,12,79.43,1.49,0,40,7,2.5,17.9,0
5.17,1201,6.9,449,84.38,0.39,1.8,30,12,11.6,29.9,0
6.21,1567,7.5,316,71.48,2.64,0.69,34,8,17.7,5.6,0
6.46,2394,14.5,545,81.67,2.28,2.95,29,11,16.5,21.4,0
9.33,467,13.6,273,78.66,1.22,2.67,33,6,2.6,10,0
8.19,2077,0,241,47.02,2,0,,9,0,9.5,0
10.94,1477,8.3,624,85.23,0,1.4,19,11,18.1,16.4,0
7.5,137,0.6,136,14.68,0.31,0.09,0,0,0.6,1.7,0
8.36,1833,0.2,184,53.73,2.6,1.77,34,11,26.3,13.1,0
5.31,1001,5,392,59.41,0.99,3.5,32,11,22.7,11,0
4.23,671,7.5,117,61.24,1.6,1.09,19,9,25.3,16.3,0
3.66,2080,5.9,513,39.98,4.12,0.69,31,,15.4,14.2,0
6.72,1427,6.8,149,96.02,2.52,4.02,29,14,8.4,9.8,0
0.95,2773,3.8,176,33.71,3.02,0,33,10,5.5,19.6,0
6.31,2021,3.9,381,36.32,3.13,2.78,34,9,0,25.3,0
3.86,660,5,521,105.78,3.16,1.58,31,11,14.3,14,0
8.28,2424,2.7,673,43.55,4.89,1.49,24,11,27,12.1,0
4.33,1870,7,747,58.19,0.18,0.52,31,3,33,23.6,0
7.28,85,0.7,112,16.02,0.38,0.04,0,0,0.8,2.3,1
5.86,434,9.7,705,34.73,4.3,3.89,36,13,20.9,27,0
8.33,1981,4.7,581,43.17,1.46,0.92,0,0,9.6,9.5,1
8.3,1904,4.8,577,44.24,1.44,0.94,0,,9.5,9.5,1
7.24,1427,7.4,454,18.74,1.6,1.09,36,14,14.1,8.4,0
11.41,1801,7.8,746,38.83,3.24,1.01,26,11,41.4,3.4,0
10.74,1263,1.7,539,58.41,1.14,0.65,26,10,12.1,5.7,0
8.56,1407,4.4,522,54.82,1.41,4.46,29,7,14.6,29.6,0
8.42,2346,7.9,383,45.96,1.12,1.84,,13,18.4,12,0
4.07,989,2.3,421,18.56,2.68,0.6,32,7,19.3,0,0
7.73,708,8.6,117,64.41,0.85,1.99,27,12,15.9,10.2,0
6.42,1310,0.6,297,37.63,5.08,3.47,38,9,22.6,24.8,0
7.27,194,0.3,98,9.23,0.44,0.08,0,0,1,0.7,1
10.06,2052,8.5,359,36.18,2.92,2.88,32,13,28.1,4,0
5.07,1826,3,509,0,1.98,3.16,25,,33.5,3.5,0
5.61,1390,14.5,451,68.27,0.14,0.56,20,4,35.9,17.8,0
7.52,251,0.3,93,16.18,0.59,0.16,0,0,2.1,0.3,1
6.39,2074,12,486,27.61,1.21,0.23,33,13,32,17.7,0
4.84,1213,10.2,260,64.63,2.45,2.49,30,5,19.4,3.9,0
2.82,822,7,218,0,2.37,2.41,,8,14.3,19.9,0
7.34,193,0.3,98,3.92,0.25,0.02,0,0,1.5,3.1,1
9.08,2208,0,445,75.15,0,1.82,31,20,24.4,17.8,0
8.28,1024,4.8,259,73.57,3.36,2.84,38,18,18.8,1.3,0
6.37,1445,2,224,67.27,0.44,3.54,23,9,15.3,9,0
6.07,1157,15.9,548,47.75,2.89,2.04,17,6,9.4,11,0
8.37,1949,4.8,577,44.02,1.42,0.92,0,0,9.5,9.4,1
6.4,1937,2.9,176,82.8,1.88,2.79,23,12,18.2,28.8,0
7.22,1468,3.9,561,21.16,1.55,3.12,40,8,22.4,25.7,0
11.11,559,8.7,435,54.63,4.25,0.63,32,12,0,13.4,0
9.18,917,4,436,52.19,0.86,2.33,29,7,38.1,21.9,0
8.34,1156,1.3,475,72.41,2.14,0.95,26,,5.7,6.2,0
5.99,1447,6,235,42.15,2.08,0.99,26,,13.8,6.5,0
6.18,1001,4.6,396,72.37,3.47,2.9,40,13,2.8,17.6,0
7.79,146,0.4,83,6.95,0.49,0.11,0,0,2.6,1.8,1
6.68,1252,5.2,268,26.21,1.4,0,,10,12.9,12.6,0
6.83,2260,7.8,508,48.83,1.74,2.19,33,12,17.6,7.2,0
8.42,1950,4.6,585,44.8,1.47,0.94,0,0,9.6,9.5,1
7.2,1862,17.4,14,74.03,1.6,3.63,31,9,18.8,25.9,0
8.24,1862,4,263,6.24,3.44,1.09,34,13,2.6,11.9,0
4.93,1631,3.5,510,36.27,2.31,2.5,,13,14.4,22.2,0
8.61,1360,10.4,341,23.42,2.1,1.84,37,9,11.3,22.4,0
6.74,1284,8.6,248,57.55,0.97,1.33,26,8,23.3,31.7,0
6.2,1840,7.2,169,40.07,3.88,4.97,29,12,14.9,34.7,0
5.9,716,0,77,50.17,1.99,0.59,30,13,19.3,,0
5.44,2349,6.7,275,67.99,2.41,2.68,30,11,32.6,,0
5.6,0,7.4,446,42.5,2.45,3.08,27,12,12.2,,0
5.21,1250,6.3,313,55.36,0,3.93,31,14,33,,0
8.35,1927,4.7,575,43.78,1.4,0.93,0,0,9.2,,1
6.72,2465,6.5,736,36.47,2.13,2.51,,12,18.1,,0
5.19,1072,4.7,562,56.34,0.97,3.09,23,11,0,,0
10.4,1823,8.2,175,26.03,3.05,3.3,31,7,5.7,,0
8.39,1974,4.9,576,44.76,1.45,0.95,0,0,9.4,,1
6.01,2258,5.8,237,26.49,2.51,2.74,29,12,10.7,,0
7.36,236,0.4,112,14.46,0.4,0.17,0,0,2.5,,0
8.91,1259,6,401,41.5,0,3.02,31,,16.1,,0
7.38,157,0.4,68,18.79,0.47,0.1,0,0,0.4,,1
7.57,276,0.5,94,5.4,0.43,0.02,0,0,2.8,,1
7.97,1591,5.9,619,37.54,2.93,2.81,25,8,11.9,,0
5.76,1753,5.9,162,32.18,1.74,2.75,29,17,14.5,,0
7.03,1344,2.3,334,32.23,2.79,2.52,26,6,4.2,,0
8.4,1938,4.7,581,43.54,1.48,0.92,,0,9.2,,1
7.86,1974,6.1,299,26.11,1.18,0,32,15,31,,0
5.38,2218,10.3,409,32.36,2.07,1.62,28,9,16.1,,0
3.58,2406,2.3,483,51.39,3.1,1.79,43,14,24.1,,0
9.2,1113,7.9,420,23.21,2.75,2.21,,11,19.4,,0
7.34,2072,1,381,42.32,0.83,0,,15,21.5,,0
8.47,0,2.9,295,35.75,2.71,2.56,31,5,17.7,,0
8.47,849,11.4,317,47.09,2.49,0.67,22,9,17.5,,0
5.47,1297,4.4,277,8.08,0.97,0,25,12,11.2,,0
10.32,1765,10.7,268,20.19,0.63,2.65,37,12,10.4,,0
6.05,1737,5.4,446,48.77,1.1,3.42,32,10,14.7,,0
6.7,1295,1.1,841,46.4,0.93,0.2,27,10,19.2,,0
3.33,1249,7,460,32.36,1.2,0.1,29,11,7.3,,0
4.65,765,3,663,61.09,2.27,0,35,13,1.9,,0
9.76,1453,11,416,55.9,0.72,1.87,32,17,0,,0
8.37,1906,4.8,569,44.46,1.48,0.94,0,0,9.2,,1
5.73,966,4.1,568,50.9,2.72,2.57,24,,22.4,,0
4.65,2495,0,633,58.53,3.18,1.6,22,8,14,,0
5.63,739,1.6,364,20.62,2.18,0.89,37,16,30.2,,0
7.8,145,0.8,86,15.56,0.24,0.02,0,,2.4,,1
2.6,1354,6.2,292,17.52,1.56,3.32,25,3,3.4,,0
10.09,0,7.3,428,77.65,2.25,3.47,21,11,19.3,,0
5.97,1705,8.3,197,91.51,1.45,1.81,22,7,14.8,,0
8.95,1631,1.4,574,56.85,1.81,3.2,27,9,32.8,,0
12.81,728,5.6,663,49.53,1.4,5.48,25,,11.9,,0
8.41,1961,4.9,571,44.47,1.43,0.98,0,0,9.7,,1
7.58,132,0.5,85,15.25,0.5,0.13,0,0,3.3,,1
3.12,1649,8.1,394,0,3.1,3,42,8,17.7,,0
8.47,1952,4.8,577,43.81,1.47,0.93,0,0,9.3,,1
3.99,1584,10.5,602,24.63,1.2,1.96,28,12,26.3,,0
7.47,136,0.9,92,7.54,0.38,0.07,0,0,4.2,,1
8.71,966,7.5,312,3.32,2.12,0.75,32,13,10.7,,0
7.36,2155,4.6,554,52.84,1.23,0,,8,8.2,,0
4,1824,8.4,12,45.71,1.06,1.65,29,6,12.5,,0
8.41,1939,4.9,589,43.96,1.45,0.94,0,0,9.6,9.5,1
5.8,1424,11,315,30.62,2.6,0.56,26,7,10.3,33,0
8.44,1961,4.8,576,44.45,1.44,1,0,0,9.6,9.7,1
8.95,835,6,707,63.21,2.18,1.52,26,13,19.1,15.8,0
7.55,207,0.8,99,7.26,0.5,0.1,0,0,3.3,1.8,1
8.37,1929,4.7,585,43.74,1.47,0.93,0,0,9.4,9.6,1
6.42,290,4.3,263,45.44,2.56,2.63,32,8,2.8,11.2,0
9.15,2589,9.4,482,43.78,2.28,0.65,24,13,23.1,14.9,0
4.84,1873,7.4,490,80.68,0,2.79,36,14,23.3,14.6,0
7.17,1827,11.7,295,52.13,2.09,1.23,24,7,31.2,4.6,0
8.93,1472,5.3,507,46.45,1.78,1.82,25,12,0,31.4,0
2.86,1552,4.9,412,49.57,2.3,0,28,6,8.1,7.3,0
8.49,2424,6,53,10.81,1.55,0.26,,6,6.6,12.2,0
7.81,1292,0.9,433,48.78,1.4,3.83,34,6,10.2,12.3,0
7.86,691,1.4,267,75.84,2.33,2.04,21,7,19.6,9.3,0
7.53,1879,5.2,526,43.3,1.62,2.44,36,13,6,11.5,0
12.94,1792,5,10,36.52,2.92,2.46,,7,9.9,22,0
2.54,188,7.3,317,62.73,1.29,2.05,27,14,0,0,0
5.32,1825,5.3,438,55.18,3.18,0.55,29,,25.4,20,0
7.82,199,0.3,111,13,0.46,0.11,0,0,0,1.6,1
3.93,2015,8.3,538,54.84,3.13,0.21,26,9,0,10.9,0
8.36,1966,4.9,588,43.53,1.45,0.98,0,0,10,9.5,1
8.38,1985,4.8,600,42.91,1.45,0.93,0,,9.4,9.4,1
2.09,144,8.6,456,19.38,2.26,3.15,34,15,36.6,10.2,0
6.93,787,3.8,572,48.83,2.88,0,,7,12.5,8.5,0
8.8,1393,3.9,429,14.84,3.09,1.5,26,11,29.8,25.5,0
7.74,912,3.2,314,59.37,2.1,2.31,28,6,1,6.1,0
6.63,1778,5.2,638,48.15,2.07,2.88,37,10,19.6,20.2,0
5.31,617,10.5,1014,63.15,2.58,0.54,30,7,8.8,10.9,0
8.07,285,0.6,126,12.59,0.26,0.04,0,0,3.1,2,1
7.89,1938,1.3,349,40.98,2.68,1.3,45,8,11.2,23.7,0
8.26,1792,0,419,58.28,1.11,2.13,24,8,0,28.3,0
6.56,1148,12.1,322,36.22,0.94,3.93,21,11,2.2,11.8,0
7.93,859,0,125,60.81,4.61,1.02,39,11,8.5,9.1,0
2.7,1597,5.1,553,31.23,3.2,0,28,15,16.8,30.6,0
4.22,906,0,183,27.82,1.88,1.23,27,11,16.7,17.7,0
7.42,183,0.4,105,16.94,0.4,0,,0,3.6,1.1,1
7.35,2051,9.6,547,35.12,0.46,2.32,38,14,9.4,14.1,0
5.89,1621,4.9,743,28.22,2.15,3.71,,13,13.4,18.3,0
5.18,1017,12.6,676,66.11,4.52,2.9,18,14,23.5,12.2,0
8.88,580,0,313,23.68,0.28,3.6,31,11,23.2,0,0
8.43,1964,4.9,563,44.5,1.42,0.96,0,0,9.6,9.6,1
8.31,1948,4.8,572,43.93,1.45,0.93,0,0,9.6,9.6,1
11.13,1372,7.9,565,6.8,2.72,2.79,33,6,22.8,8.6,0
6.61,1426,7.8,716,35.79,0.21,1.22,35,,12.4,19.3,0
6.56,1605,0,596,44.79,2.38,2.27,44,10,29.9,26.2,0
8.37,1947,5,584,44.17,1.49,0.95,0,,9.4,9.6,1
2.28,608,0,160,81.92,3.28,2.71,27,,28.8,10.2,0
6.36,1379,11.6,222,63.81,0.66,0.55,24,9,10,35.2,0
13.53,2293,6.3,612,80.68,2.68,0,23,13,23.2,0,0
8.43,1976,4.8,593,44.89,1.41,0.95,0,0,9.6,9.6,1
7.58,132,0.4,83,15.27,0.54,0,0,0,1.4,1.7,1
7.32,1472,9.5,348,73.7,2.33,5.17,29,11,33,6.9,0
3.26,1815,4.5,274,36.67,0.77,2.51,24,7,0,0,0
7.71,1474,6.8,357,49.41,1.62,1.33,23,15,6.8,14.2,0
5.98,2391,2.7,459,60.35,2.09,1.01,28,9,5.2,18.1,0
7.96,2080,8.1,627,67.13,1.51,0.38,,10,24.2,5.7,0
10.24,830,11.4,132,61.26,1.55,0,34,11,20.3,12,0
9.33,1606,2,258,38.84,1.05,2.42,27,8,27.7,23.2,0
9.45,1264,11.9,507,32.01,3.38,3.48,31,14,18.4,14.8,0
4.98,400,3.9,166,45.86,1.97,1.73,24,8,38.5,21.4,0
7.42,448,9.9,207,26.58,1.84,2.55,31,14,25.1,10,0
9.9,1026,7.4,514,64.07,2.14,0.8,27,9,1.1,0,0
7.24,1923,4.2,497,75.2,3.01,2.57,32,,26.9,24.8,0
7.9,2332,12.8,308,36.83,2.76,1.16,25,11,11.8,33.3,0
9.15,1727,7.9,0,35.64,2.16,0.37,31,12,18.5,27.1,0
8.41,1941,4.7,599,43.09,1.44,0.99,0,0,9.8,9.6,1
7.08,2706,5.4,512,21.32,1.16,3.07,34,17,0.2,1.1,0
5.63,1041,12.5,311,35.5,1.8,4.33,39,9,7.8,17.5,0
6.33,2331,1.3,603,74.49,1.63,2.68,,14,12.1,8.4,0
8.41,1910,4.6,578,43.65,1.46,0.94,,0,9.7,9.8,1
7.48,215,0.3,75,5.83,0.38,0.01,0,,2.2,2,1
2.86,712,9.3,0,7.39,2.68,1.71,29,12,18.6,0,0
5.19,1908,10.4,681,37.54,2.82,1.87,30,3,32.1,16.2,0
7.73,180,0.4,75,9.35,0.3,0.01,,0,0,3.7,1
7.33,255,0.8,77,14.94,0.28,0.12,0,0,3.1,1.6,1
7.76,2444,4,183,42.88,1.49,0.94,29,11,28.2,2.5,0
7.48,1384,6.9,296,43.18,1.85,0,39,10,12.9,7.2,0
8.34,1956,4.6,564,44.72,1.47,0.96,0,0,9.5,9.6,1
7.35,289,0.4,66,5.74,0.54,0.08,0,0,3.8,0.1,1
7.59,248,0.5,86,6.81,0.22,0.14,0,0,1.5,1.7,1
6.62,1149,9.5,173,43.01,1.72,0,24,11,25.1,29.7,0
8.26,1445,4,319,54.42,1.14,2.25,31,7,11.4,0,0
7.75,213,1.2,178,52.96,0.16,4.21,31,8,4.5,8.4,0
8.54,1464,6.8,551,2.41,1.25,3.29,29,12,20.8,33,0
8.38,1926,4.8,572,43.72,1.41,0.94,0,0,9.6,9.8,1
12.11,904,11.5,529,45.48,2.43,0,28,5,4.6,0,0
3.53,1104,4.9,522,50.5,2.24,1.76,28,,18.7,18.6,0
9.82,530,3.2,0,37.55,0,2.28,37,12,24.1,23.8,0
5.64,1235,10.2,599,52.8,1.43,3.81,33,8,6,7.5,0
4.61,734,10.3,432,31.88,1.17,1.63,,10,25.3,33.9,0
8.16,977,4.8,629,53.98,2.63,5.53,42,10,0,18,0
11.99,2111,9,338,20.95,2.6,5.12,27,,12.1,0,0
4.71,1167,5.8,600,51.12,2.81,1.19,,14,21.2,7.8,0
8.31,1937,4.7,569,44.26,1.46,0.98,0,0,9.7,9.4,1
5.98,1204,12.1,379,35.89,1.27,1.93,35,15,32.3,21.3,0
6.19,1986,8.1,396,24.88,3.39,1.63,29,,14.1,6.8,0
5.6,2072,6,476,35,1.46,0.47,21,10,9.6,4.3,0
7.44,994,4.9,145,50.58,2.86,1.35,32,12,14.5,16.5,0
3.8,2773,3.2,697,18.82,1.87,0.83,28,18,3.5,9.7,0
8.01,630,10,403,51.2,2.47,0,23,8,13.3,8.7,0
0.96,1047,5.5,544,39.86,2.42,4.46,33,9,25,3.4,0
6.12,1375,3,346,32.17,1.8,3.32,26,12,15.5,2.3,0
7.04,1949,5.9,538,40.17,1.15,0,25,,27.2,20.6,0
6.7,840,6.4,136,79.39,0.62,1.69,,12,21.9,33.1,0
7.28,1063,0.6,447,41.78,1.89,0.91,,12,21.6,11.1,0
2.95,1288,5.3,472,18.95,2.89,1.83,35,12,9.3,18.8,0
8.42,1935,4.7,571,44.35,1.47,0.98,0,0,9.4,9.4,1
4.29,2258,1.2,338,57.11,1.09,0,28,18,6.1,21.1,0
8.38,1973,4.8,589,44.03,1.43,0.98,0,0,9.5,9.4,1
8.5,1947,4.9,590,44.25,1.5,0.92,0,0,9.4,9.8,1
9.51,3199,11.3,655,46.69,1.97,2.85,30,11,17.2,14.3,0
8.48,1944,4.7,590,43.46,1.45,0.97,0,0,9.5,9.5,1
3.99,2251,4.4,344,60.43,0.66,0.53,26,4,16.5,20.7,0
8.33,1495,7.5,220,49.47,1.34,1.29,37,8,22,19.8,0
7.47,251,0.5,64,8.29,0.44,0.07,0,,2.8,0.8,1
2.62,1689,6.5,440,74.72,2.01,2.81,35,9,30.7,15.5,0
9.32,2434,7.5,374,53.77,3.05,3.86,,8,30.2,12.8,0
11.12,2342,5.7,287,13.43,2.92,4.61,37,6,20.4,4.2,0
9.84,1985,8.2,289,73.55,2.86,1.5,23,9,1,13.8,0
8.12,949,0,341,78.52,3.46,0,36,14,14.4,11,0
8.34,2042,0,480,68.61,1.68,3.12,34,11,25.1,32.6,0
2.1,1924,2.9,496,51.05,1.1,0,21,8,0,24.2,0
9.9,1513,5.7,639,12.68,1.76,2,31,14,0,12.4,0
7.02,288,10.1,516,26.23,2.07,0.87,,7,8.5,12.2,0
9.51,2198,10.6,352,22.35,2.49,1.2,28,5,0.6,17.2,0
4.83,1872,7.7,371,83.3,2.87,3.05,24,11,13.1,28.7,0
7.85,1010,7.7,491,17.78,2.02,0,30,12,14.3,20.1,0
7.9,1612,3.6,413,22.9,2.38,2.65,,9,37,15.2,0
9.7,1217,10.8,401,25.26,0,0,23,11,20,13.6,0
8.36,1959,4.8,582,43.23,1.46,0.94,0,0,9.4,9.3,1
9.3,436,11.2,993,51.52,1.41,0.43,29,11,10.3,16.3,0
8.36,1984,4.7,578,43.62,1.46,0.93,0,,9.6,9.5,1
8.85,751,0,504,60.97,1.83,2.93,36,8,26,12.2,0
6.34,2311,1.3,163,50.12,1.61,1.79,29,13,3.5,21.8,0
4.64,887,5.1,283,45.49,2.75,1.77,,,11,35.1,0
7.79,1166,6.9,102,96.9,1.98,1.1,34,11,18.9,6.1,0
7.57,261,0.4,117,16.86,0.33,0.03,,0,1.8,1,1
6.09,1894,5.1,140,24.44,1.3,2.87,26,8,17.8,9.1,0
5.64,1301,5.9,379,9.97,2.65,0.97,35,11,7.7,21.4,0
8.4,1972,4.9,576,43.67,1.46,0.94,0,0,9.3,9.5,1
8.15,1815,11,423,41.86,1.52,0.64,18,8,25.6,0,0
7.03,1180,2.8,688,34.57,2.38,0.27,27,8,19.8,8.6,0
11.71,1887,4.4,247,54.31,2.93,0.86,43,9,14.2,5.5,0
8.29,1976,4.9,562,44.69,1.46,0.95,0,0,9.4,9.9,1
7.61,104,0.4,121,7.5,0.37,0.08,0,0,3.4,1.7,1
3.11,1557,0,392,57.17,3.25,3.02,35,6,28.2,23.2,0
8.95,1644,0.3,548,30.81,1.72,1.79,34,11,18.8,11.1,0
7.47,2738,9.1,293,47.82,1.31,1.15,44,9,10.7,12,0
6.59,1532,8.2,530,33.95,2.1,4.61,,6,23.3,13.8,0
3.87,1532,5.3,265,23.52,2.4,0.98,24,6,3.7,9.3,0
6.01,963,8.1,587,111.72,2.94,0,30,9,6.1,12.6,0
7.73,1021,9.1,577,34.38,3.24,0.71,25,13,4.3,44.9,0
6.65,1029,11.2,343,29.89,1.27,0.39,34,7,15,12.8,0
6.79,1257,5.2,422,79.66,1.34,1.48,32,7,5.2,17.7,0
4.16,1256,3.9,310,50.67,2.6,1.89,28,6,20.3,13.5,0
6.43,1447,10.2,473,47.68,0.78,0,26,7,16.4,10.7,0
5.08,1688,5.5,281,51.91,3.38,2.58,,8,13.4,12.7,0
7.17,352,4.9,432,28.93,1.32,0.07,23,20,18.2,8.5,0
4.98,2284,8,450,39.37,3.05,0.23,26,8,4.1,12.6,0
4.38,394,2.7,483,23.68,2.63,3.39,,7,24.6,2.2,0
4.98,1919,3.1,341,33.2,0.67,3.71,19,10,14.4,27.4,0
6.47,2040,2.7,161,43.03,1.8,0.29,24,10,10.7,19.3,0
8.42,1961,4.8,568,44.5,1.47,0.97,0,,9.5,9,1
7.24,253,0.7,154,12.51,0.38,0.1,0,0,2.8,3.2,1
4.89,543,2.4,242,26.06,0,3.48,26,5,3.1,20.3,0
7.78,220,0.2,136,15.26,0.35,0.15,0,,1.4,2.3,1
8.13,0,4,357,60.45,2.51,0.92,31,13,23.2,0.3,0
8.34,1992,4.8,587,43.78,1.42,0.93,0,0,9.8,9.8,1
4.22,1778,5.8,319,70.89,1.52,1.63,24,12,4.8,7.1,0
8.52,851,4.4,285,44.97,0.48,0.61,33,10,4.9,10,0
5.7,1439,7.4,232,28.77,2.79,3.03,35,,21.5,12.5,0
5.1,378,2.8,501,55.92,2.22,2.98,25,12,18.5,7,0
10.4,684,0,489,74.72,1.66,4.22,32,,15.6,10.9,0
3.9,1441,1.2,221,11.94,3.04,2.1,24,7,52.7,21.8,0
7.44,213,0.3,75,7.6,0.32,0.12,0,0,1.5,4.1,0
6.06,1338,0,114,59.93,3.31,0.53,35,9,15.9,0,0
10.02,1079,11.8,519,27.6,3.3,3.18,24,14,17.8,15.3,0
9.56,1062,5.1,301,25.9,3.42,2.21,30,14,22.6,2.6,0
3.14,544,3.3,201,42.59,0,1.33,27,7,17.6,8.2,0
5.96,1976,13.5,231,43.87,1.37,0.7,25,10,15.4,18,0
8.37,1975,4.8,589,44.91,1.48,0.95,0,0,9.5,9.6,1
6.96,183,0.5,118,9.09,0.27,0.11,0,0,1,1,1
7.12,1049,4.3,427,93.11,1.19,2.68,30,9,24.6,6.4,0
8.33,1963,4.7,564,43.92,1.43,0.93,0,0,9.4,9.9,1
10.39,1602,4,566,45.74,1.19,0.01,31,11,30.4,33.1,0
-0.87,1955,1.8,643,37.64,2.19,0,31,5,14.8,31.6,0
1.96,979,7.9,427,8.05,2.8,3.5,21,8,17.1,0,0
5.52,1551,7.4,736,16.99,2.19,2.88,19,13,0,20.5,0
4.74,764,2,462,43.56,2.8,2.17,31,,31.1,21.8,0
7.46,189,0.5,122,2.07,0.4,0.11,,0,2,0.2,1
10.65,1327,1.1,847,62.6,0.27,0,33,9,24.6,34.5,0
3.83,1264,5.7,301,50.04,0.76,2.41,29,11,11.8,13.9,0
8.79,2204,11.6,183,51.88,3.82,0.76,26,11,8.9,26.6,0
13.52,2629,1.7,394,43.58,3.78,3.71,21,12,18.4,16.7,0
7.73,2194,5.4,569,25.41,1.44,0.82,27,13,31.3,1.7,0
8.48,1953,4.8,585,44.21,1.46,0.95,0,0,9.7,9.1,1
4.65,420,4.6,424,51.25,1.42,1.78,31,15,30.1,30.2,0
1.07,1267,8.7,202,46.33,1.26,2.1,28,10,12.1,5.2,0
9.26,1259,6.9,561,15.39,3.71,2.9,27,8,22.5,28.3,0
6.87,1792,5.7,0,55.15,2.25,3.61,31,10,6.9,21.4,0
6.74,628,7,741,59.91,3.74,2.35,40,10,17.3,9.9,0
5.8,1876,7.3,534,79.49,0.1,4.07,,9,42.1,10.7,0
6.65,1074,7.2,193,31.86,1.21,1.6,33,6,15.6,15.5,0
5.16,2519,2,145,81.67,2.02,2.22,38,7,15.4,15.4,0
8.32,1974,4.6,578,44.43,1.42,0.95,0,0,9.2,9.4,1
3.37,2469,7.4,330,17.64,2.05,0.95,29,6,12.8,8.1,0
8.09,637,5.7,561,46.84,0.96,3,41,8,5.1,17.5,0
10.9,2409,6.5,194,37.64,1.12,3.85,32,,12.7,21.5,0
3.81,2571,9.1,235,62.01,0.06,0,30,7,5.2,1.3,0
8.38,1945,4.9,580,43.25,1.47,0.97,0,0,9.4,9.7,1
5.42,778,2.4,606,28.31,1.84,3.86,,15,23.2,31.5,0
8.3,1503,0,544,50.21,2.44,0,30,12,18.4,21.8,0
7.36,955,4.1,361,43.41,3.61,2.22,36,,9.3,10.9,0
5.21,1904,0,524,37.21,1.59,1.71,28,12,0,9.7,0
7.21,2022,12,58,48.47,0.72,2.2,39,7,0,14.2,0
8.36,1983,4.7,568,44.9,1.46,0.97,0,0,9.7,9.4,1
7.93,1390,8.2,471,96.83,1.13,1.96,45,,14.9,18.6,0
10.54,2024,1.2,442,16.97,2.5,3.36,26,11,23.6,13.2,0
